frame,time_s,region,occupancy,current_flow_per_min,new_entry,count_motorbike,count_car,count_bus,count_truck
906,30.2,1,1,107.0,1,83,17,0,7
906,30.2,2,0,28.0,0,21,7,0,0
906,30.2,3,2,56.0,0,26,28,0,2
906,30.2,4,5,37.0,0,35,2,0,0
907,30.233,1,2,107.0,0,83,17,0,7
907,30.233,2,0,28.0,0,21,7,0,0
907,30.233,3,2,56.0,0,26,28,0,2
907,30.233,4,5,37.0,0,35,2,0,0
908,30.267,1,2,107.0,0,83,17,0,7
908,30.267,2,0,28.0,0,21,7,0,0
908,30.267,3,2,56.0,0,26,28,0,2
908,30.267,4,4,37.0,0,35,2,0,0
909,30.3,1,2,107.0,0,83,17,0,7
909,30.3,2,1,28.0,0,21,7,0,0
909,30.3,3,2,56.0,0,26,28,0,2
909,30.3,4,5,38.0,1,36,2,0,0
910,30.333,1,1,107.0,0,83,17,0,7
910,30.333,2,1,28.0,0,21,7,0,0
910,30.333,3,2,56.0,0,26,28,0,2
910,30.333,4,5,38.0,0,36,2,0,0
911,30.367,1,2,107.0,0,83,17,0,7
911,30.367,2,1,28.0,0,21,7,0,0
911,30.367,3,2,56.0,0,26,28,0,2
911,30.367,4,5,38.0,0,36,2,0,0
912,30.4,1,1,107.0,0,83,17,0,7
912,30.4,2,1,28.0,0,21,7,0,0
912,30.4,3,2,56.0,0,26,28,0,2
912,30.4,4,5,38.0,0,36,2,0,0
913,30.433,1,2,107.0,0,83,17,0,7
913,30.433,2,1,28.0,0,21,7,0,0
913,30.433,3,2,56.0,0,26,28,0,2
913,30.433,4,5,38.0,0,36,2,0,0
914,30.467,1,2,107.0,0,83,17,0,7
914,30.467,2,1,28.0,0,21,7,0,0
914,30.467,3,2,56.0,0,26,28,0,2
914,30.467,4,5,38.0,0,36,2,0,0
915,30.5,1,2,107.0,0,83,17,0,7
915,30.5,2,0,28.0,0,21,7,0,0
915,30.5,3,2,56.0,0,26,28,0,2
915,30.5,4,5,38.0,0,36,2,0,0
916,30.533,1,2,107.0,0,83,17,0,7
916,30.533,2,0,28.0,0,21,7,0,0
916,30.533,3,2,56.0,0,26,28,0,2
916,30.533,4,5,38.0,0,36,2,0,0
917,30.567,1,2,107.0,0,83,17,0,7
917,30.567,2,0,28.0,0,21,7,0,0
917,30.567,3,2,56.0,0,26,28,0,2
917,30.567,4,5,38.0,0,36,2,0,0
918,30.6,1,1,107.0,0,83,17,0,7
918,30.6,2,0,28.0,0,21,7,0,0
918,30.6,3,2,56.0,0,26,28,0,2
918,30.6,4,5,38.0,0,36,2,0,0
919,30.633,1,1,107.0,0,83,17,0,7
919,30.633,2,0,28.0,0,21,7,0,0
919,30.633,3,2,56.0,0,26,28,0,2
919,30.633,4,5,39.0,1,37,2,0,0
920,30.667,1,1,107.0,0,83,17,0,7
920,30.667,2,0,28.0,0,21,7,0,0
920,30.667,3,2,56.0,0,26,28,0,2
920,30.667,4,5,39.0,0,37,2,0,0
921,30.7,1,1,107.0,0,83,17,0,7
921,30.7,2,1,28.0,0,21,7,0,0
921,30.7,3,2,56.0,0,26,28,0,2
921,30.7,4,6,40.0,1,38,2,0,0
922,30.733,1,1,107.0,0,83,17,0,7
922,30.733,2,1,28.0,0,21,7,0,0
922,30.733,3,2,56.0,0,26,28,0,2
922,30.733,4,6,40.0,0,38,2,0,0
923,30.767,1,1,107.0,0,83,17,0,7
923,30.767,2,1,28.0,0,21,7,0,0
923,30.767,3,3,57.0,1,26,29,0,2
923,30.767,4,7,40.0,0,38,2,0,0
924,30.8,1,1,107.0,0,83,17,0,7
924,30.8,2,1,28.0,0,21,7,0,0
924,30.8,3,3,57.0,0,26,29,0,2
924,30.8,4,6,40.0,0,38,2,0,0
925,30.833,1,1,107.0,0,83,17,0,7
925,30.833,2,1,28.0,0,21,7,0,0
925,30.833,3,3,57.0,0,26,29,0,2
925,30.833,4,6,40.0,0,38,2,0,0
926,30.867,1,2,107.0,0,83,17,0,7
926,30.867,2,0,28.0,0,21,7,0,0
926,30.867,3,3,57.0,0,26,29,0,2
926,30.867,4,6,40.0,0,38,2,0,0
927,30.9,1,2,107.0,0,83,17,0,7
927,30.9,2,0,28.0,0,21,7,0,0
927,30.9,3,3,57.0,0,26,29,0,2
927,30.9,4,6,40.0,0,38,2,0,0
928,30.933,1,2,107.0,0,83,17,0,7
928,30.933,2,0,28.0,0,21,7,0,0
928,30.933,3,3,57.0,0,26,29,0,2
928,30.933,4,6,40.0,0,38,2,0,0
929,30.967,1,2,107.0,0,83,17,0,7
929,30.967,2,0,28.0,0,21,7,0,0
929,30.967,3,3,57.0,0,26,29,0,2
929,30.967,4,5,40.0,0,38,2,0,0
930,31.0,1,2,107.0,0,83,17,0,7
930,31.0,2,1,28.0,0,21,7,0,0
930,31.0,3,3,57.0,0,26,29,0,2
930,31.0,4,6,41.0,1,39,2,0,0
931,31.033,1,3,107.0,0,83,17,0,7
931,31.033,2,0,28.0,0,21,7,0,0
931,31.033,3,3,57.0,0,26,29,0,2
931,31.033,4,6,41.0,0,39,2,0,0
932,31.067,1,3,107.0,0,83,17,0,7
932,31.067,2,0,28.0,0,21,7,0,0
932,31.067,3,3,57.0,0,26,29,0,2
932,31.067,4,6,41.0,0,39,2,0,0
933,31.1,1,2,107.0,0,83,17,0,7
933,31.1,2,0,28.0,0,21,7,0,0
933,31.1,3,3,57.0,0,26,29,0,2
933,31.1,4,5,41.0,0,39,2,0,0
934,31.133,1,2,107.0,0,83,17,0,7
934,31.133,2,0,28.0,0,21,7,0,0
934,31.133,3,2,57.0,0,26,29,0,2
934,31.133,4,5,41.0,0,39,2,0,0
935,31.167,1,3,107.0,0,83,17,0,7
935,31.167,2,0,28.0,0,21,7,0,0
935,31.167,3,2,57.0,0,26,29,0,2
935,31.167,4,6,41.0,0,39,2,0,0
936,31.2,1,2,107.0,0,83,17,0,7
936,31.2,2,0,28.0,0,21,7,0,0
936,31.2,3,2,57.0,0,26,29,0,2
936,31.2,4,5,41.0,0,39,2,0,0
937,31.233,1,2,107.0,0,83,17,0,7
937,31.233,2,0,28.0,0,21,7,0,0
937,31.233,3,2,57.0,0,26,29,0,2
937,31.233,4,5,41.0,0,39,2,0,0
938,31.267,1,2,107.0,0,83,17,0,7
938,31.267,2,0,28.0,0,21,7,0,0
938,31.267,3,2,57.0,0,26,29,0,2
938,31.267,4,5,41.0,0,39,2,0,0
939,31.3,1,2,107.0,0,83,17,0,7
939,31.3,2,0,28.0,0,21,7,0,0
939,31.3,3,2,57.0,0,26,29,0,2
939,31.3,4,6,41.0,0,39,2,0,0
940,31.333,1,1,107.0,0,83,17,0,7
940,31.333,2,0,28.0,0,21,7,0,0
940,31.333,3,2,57.0,0,26,29,0,2
940,31.333,4,6,41.0,0,39,2,0,0
941,31.367,1,2,107.0,0,83,17,0,7
941,31.367,2,0,28.0,0,21,7,0,0
941,31.367,3,2,57.0,0,26,29,0,2
941,31.367,4,6,42.0,1,40,2,0,0
942,31.4,1,2,107.0,0,83,17,0,7
942,31.4,2,0,28.0,0,21,7,0,0
942,31.4,3,2,57.0,0,26,29,0,2
942,31.4,4,6,42.0,0,40,2,0,0
943,31.433,1,1,107.0,0,83,17,0,7
943,31.433,2,0,28.0,0,21,7,0,0
943,31.433,3,2,57.0,0,26,29,0,2
943,31.433,4,6,42.0,0,40,2,0,0
944,31.467,1,2,107.0,0,83,17,0,7
944,31.467,2,0,28.0,0,21,7,0,0
944,31.467,3,2,57.0,0,26,29,0,2
944,31.467,4,5,42.0,0,40,2,0,0
945,31.5,1,2,107.0,0,83,17,0,7
945,31.5,2,0,28.0,0,21,7,0,0
945,31.5,3,2,57.0,0,26,29,0,2
945,31.5,4,4,42.0,0,40,2,0,0
946,31.533,1,2,107.0,0,83,17,0,7
946,31.533,2,0,28.0,0,21,7,0,0
946,31.533,3,2,57.0,0,26,29,0,2
946,31.533,4,4,42.0,0,40,2,0,0
947,31.567,1,2,107.0,0,83,17,0,7
947,31.567,2,0,28.0,0,21,7,0,0
947,31.567,3,2,57.0,0,26,29,0,2
947,31.567,4,4,42.0,0,40,2,0,0
948,31.6,1,2,107.0,0,83,17,0,7
948,31.6,2,0,28.0,0,21,7,0,0
948,31.6,3,2,57.0,0,26,29,0,2
948,31.6,4,4,42.0,0,40,2,0,0
949,31.633,1,2,107.0,0,83,17,0,7
949,31.633,2,0,28.0,0,21,7,0,0
949,31.633,3,2,57.0,0,26,29,0,2
949,31.633,4,4,42.0,0,40,2,0,0
950,31.667,1,1,107.0,0,83,17,0,7
950,31.667,2,0,28.0,0,21,7,0,0
950,31.667,3,2,57.0,0,26,29,0,2
950,31.667,4,3,42.0,0,40,2,0,0
951,31.7,1,1,107.0,0,83,17,0,7
951,31.7,2,0,28.0,0,21,7,0,0
951,31.7,3,2,57.0,0,26,29,0,2
951,31.7,4,6,43.0,1,41,2,0,0
952,31.733,1,1,107.0,0,83,17,0,7
952,31.733,2,0,28.0,0,21,7,0,0
952,31.733,3,2,57.0,0,26,29,0,2
952,31.733,4,6,43.0,0,41,2,0,0
953,31.767,1,1,107.0,0,83,17,0,7
953,31.767,2,0,28.0,0,21,7,0,0
953,31.767,3,2,57.0,0,26,29,0,2
953,31.767,4,6,43.0,0,41,2,0,0
954,31.8,1,1,107.0,0,83,17,0,7
954,31.8,2,0,28.0,0,21,7,0,0
954,31.8,3,2,57.0,0,26,29,0,2
954,31.8,4,5,43.0,0,41,2,0,0
955,31.833,1,1,107.0,0,83,17,0,7
955,31.833,2,0,28.0,0,21,7,0,0
955,31.833,3,2,57.0,0,26,29,0,2
955,31.833,4,5,43.0,0,41,2,0,0
956,31.867,1,1,107.0,0,83,17,0,7
956,31.867,2,0,28.0,0,21,7,0,0
956,31.867,3,2,57.0,0,26,29,0,2
956,31.867,4,7,43.0,0,41,2,0,0
957,31.9,1,1,107.0,0,83,17,0,7
957,31.9,2,0,28.0,0,21,7,0,0
957,31.9,3,2,57.0,0,26,29,0,2
957,31.9,4,5,43.0,0,41,2,0,0
958,31.933,1,1,107.0,0,83,17,0,7
958,31.933,2,0,28.0,0,21,7,0,0
958,31.933,3,2,57.0,0,26,29,0,2
958,31.933,4,7,44.0,1,42,2,0,0
959,31.967,1,1,107.0,0,83,17,0,7
959,31.967,2,0,28.0,0,21,7,0,0
959,31.967,3,2,57.0,0,26,29,0,2
959,31.967,4,6,44.0,0,42,2,0,0
960,32.0,1,1,107.0,0,83,17,0,7
960,32.0,2,0,28.0,0,21,7,0,0
960,32.0,3,1,57.0,0,26,29,0,2
960,32.0,4,5,44.0,0,42,2,0,0
961,32.033,1,1,107.0,0,83,17,0,7
961,32.033,2,0,28.0,0,21,7,0,0
961,32.033,3,1,57.0,0,26,29,0,2
961,32.033,4,5,44.0,0,42,2,0,0
962,32.067,1,1,107.0,0,83,17,0,7
962,32.067,2,0,28.0,0,21,7,0,0
962,32.067,3,1,57.0,0,26,29,0,2
962,32.067,4,5,44.0,0,42,2,0,0
963,32.1,1,1,107.0,0,83,17,0,7
963,32.1,2,0,28.0,0,21,7,0,0
963,32.1,3,1,57.0,0,26,29,0,2
963,32.1,4,6,44.0,0,42,2,0,0
964,32.133,1,1,107.0,0,83,17,0,7
964,32.133,2,0,28.0,0,21,7,0,0
964,32.133,3,1,57.0,0,26,29,0,2
964,32.133,4,6,44.0,0,42,2,0,0
965,32.167,1,1,107.0,0,83,17,0,7
965,32.167,2,0,28.0,0,21,7,0,0
965,32.167,3,1,57.0,0,26,29,0,2
965,32.167,4,6,44.0,0,42,2,0,0
966,32.2,1,1,107.0,0,83,17,0,7
966,32.2,2,0,28.0,0,21,7,0,0
966,32.2,3,1,57.0,0,26,29,0,2
966,32.2,4,6,44.0,0,42,2,0,0
967,32.233,1,1,107.0,0,83,17,0,7
967,32.233,2,0,28.0,0,21,7,0,0
967,32.233,3,2,57.0,0,26,29,0,2
967,32.233,4,5,44.0,0,42,2,0,0
968,32.267,1,1,107.0,0,83,17,0,7
968,32.267,2,0,28.0,0,21,7,0,0
968,32.267,3,2,58.0,1,26,30,0,2
968,32.267,4,5,44.0,0,42,2,0,0
969,32.3,1,1,107.0,0,83,17,0,7
969,32.3,2,1,29.0,1,21,8,0,0
969,32.3,3,2,58.0,0,26,30,0,2
969,32.3,4,5,44.0,0,42,2,0,0
970,32.333,1,1,107.0,0,83,17,0,7
970,32.333,2,1,29.0,0,21,8,0,0
970,32.333,3,2,58.0,0,26,30,0,2
970,32.333,4,6,44.0,0,42,2,0,0
971,32.367,1,1,107.0,0,83,17,0,7
971,32.367,2,1,29.0,0,21,8,0,0
971,32.367,3,3,58.0,0,26,30,0,2
971,32.367,4,6,44.0,0,42,2,0,0
972,32.4,1,1,107.0,0,83,17,0,7
972,32.4,2,1,29.0,0,21,8,0,0
972,32.4,3,3,58.0,0,26,30,0,2
972,32.4,4,5,44.0,0,42,2,0,0
973,32.433,1,1,108.0,1,84,17,0,7
973,32.433,2,1,29.0,0,21,8,0,0
973,32.433,3,3,58.0,0,26,30,0,2
973,32.433,4,6,44.0,0,42,2,0,0
974,32.467,1,1,108.0,0,84,17,0,7
974,32.467,2,1,29.0,0,21,8,0,0
974,32.467,3,3,59.0,1,26,31,0,2
974,32.467,4,5,44.0,0,42,2,0,0
975,32.5,1,1,108.0,0,84,17,0,7
975,32.5,2,1,29.0,0,21,8,0,0
975,32.5,3,3,59.0,0,26,31,0,2
975,32.5,4,5,44.0,0,42,2,0,0
976,32.533,1,1,108.0,0,84,17,0,7
976,32.533,2,1,29.0,0,21,8,0,0
976,32.533,3,4,60.0,1,27,31,0,2
976,32.533,4,5,44.0,0,42,2,0,0
977,32.567,1,1,108.0,0,84,17,0,7
977,32.567,2,1,29.0,0,21,8,0,0
977,32.567,3,4,60.0,0,27,31,0,2
977,32.567,4,5,44.0,0,42,2,0,0
978,32.6,1,0,108.0,0,84,17,0,7
978,32.6,2,2,30.0,1,22,8,0,0
978,32.6,3,4,60.0,0,27,31,0,2
978,32.6,4,5,44.0,0,42,2,0,0
979,32.633,1,0,108.0,0,84,17,0,7
979,32.633,2,2,30.0,0,22,8,0,0
979,32.633,3,4,60.0,0,27,31,0,2
979,32.633,4,5,44.0,0,42,2,0,0
980,32.667,1,0,108.0,0,84,17,0,7
980,32.667,2,1,30.0,0,22,8,0,0
980,32.667,3,3,60.0,0,27,31,0,2
980,32.667,4,6,44.0,0,42,2,0,0
981,32.7,1,0,108.0,0,84,17,0,7
981,32.7,2,1,30.0,0,22,8,0,0
981,32.7,3,3,60.0,0,27,31,0,2
981,32.7,4,6,44.0,0,42,2,0,0
982,32.733,1,0,108.0,0,84,17,0,7
982,32.733,2,1,30.0,0,22,8,0,0
982,32.733,3,3,60.0,0,27,31,0,2
982,32.733,4,5,44.0,0,42,2,0,0
983,32.767,1,0,108.0,0,84,17,0,7
983,32.767,2,1,30.0,0,22,8,0,0
983,32.767,3,3,60.0,0,27,31,0,2
983,32.767,4,4,44.0,0,42,2,0,0
984,32.8,1,0,108.0,0,84,17,0,7
984,32.8,2,1,30.0,0,22,8,0,0
984,32.8,3,4,60.0,0,27,31,0,2
984,32.8,4,5,45.0,1,43,2,0,0
985,32.833,1,0,108.0,0,84,17,0,7
985,32.833,2,1,30.0,0,22,8,0,0
985,32.833,3,4,60.0,0,27,31,0,2
985,32.833,4,5,46.0,1,44,2,0,0
986,32.867,1,0,108.0,0,84,17,0,7
986,32.867,2,1,30.0,0,22,8,0,0
986,32.867,3,4,60.0,0,27,31,0,2
986,32.867,4,6,46.0,0,44,2,0,0
987,32.9,1,0,108.0,0,84,17,0,7
987,32.9,2,1,30.0,0,22,8,0,0
987,32.9,3,5,60.0,0,27,31,0,2
987,32.9,4,6,46.0,0,44,2,0,0
988,32.933,1,0,108.0,0,84,17,0,7
988,32.933,2,1,30.0,0,22,8,0,0
988,32.933,3,4,60.0,0,27,31,0,2
988,32.933,4,5,46.0,0,44,2,0,0
989,32.967,1,0,108.0,0,84,17,0,7
989,32.967,2,2,30.0,0,22,8,0,0
989,32.967,3,2,60.0,0,27,31,0,2
989,32.967,4,4,46.0,0,44,2,0,0
990,33.0,1,0,108.0,0,84,17,0,7
990,33.0,2,2,30.0,0,22,8,0,0
990,33.0,3,1,60.0,0,27,31,0,2
990,33.0,4,4,46.0,0,44,2,0,0
991,33.033,1,0,108.0,0,84,17,0,7
991,33.033,2,1,30.0,0,22,8,0,0
991,33.033,3,2,60.0,0,27,31,0,2
991,33.033,4,5,46.0,0,44,2,0,0
992,33.067,1,0,108.0,0,84,17,0,7
992,33.067,2,1,30.0,0,22,8,0,0
992,33.067,3,3,60.0,0,27,31,0,2
992,33.067,4,5,46.0,0,44,2,0,0
993,33.1,1,0,108.0,0,84,17,0,7
993,33.1,2,1,30.0,0,22,8,0,0
993,33.1,3,2,60.0,0,27,31,0,2
993,33.1,4,4,46.0,0,44,2,0,0
994,33.133,1,0,108.0,0,84,17,0,7
994,33.133,2,1,30.0,0,22,8,0,0
994,33.133,3,2,60.0,0,27,31,0,2
994,33.133,4,4,46.0,0,44,2,0,0
995,33.167,1,0,108.0,0,84,17,0,7
995,33.167,2,1,30.0,0,22,8,0,0
995,33.167,3,2,60.0,0,27,31,0,2
995,33.167,4,4,46.0,0,44,2,0,0
996,33.2,1,0,108.0,0,84,17,0,7
996,33.2,2,1,30.0,0,22,8,0,0
996,33.2,3,2,60.0,0,27,31,0,2
996,33.2,4,4,46.0,0,44,2,0,0
997,33.233,1,0,108.0,0,84,17,0,7
997,33.233,2,1,30.0,0,22,8,0,0
997,33.233,3,2,60.0,0,27,31,0,2
997,33.233,4,4,46.0,0,44,2,0,0
998,33.267,1,0,108.0,0,84,17,0,7
998,33.267,2,1,30.0,0,22,8,0,0
998,33.267,3,3,60.0,0,27,31,0,2
998,33.267,4,4,46.0,0,44,2,0,0
999,33.3,1,0,108.0,0,84,17,0,7
999,33.3,2,0,30.0,0,22,8,0,0
999,33.3,3,3,60.0,0,27,31,0,2
999,33.3,4,3,46.0,0,44,2,0,0
1000,33.333,1,0,108.0,0,84,17,0,7
1000,33.333,2,1,30.0,0,22,8,0,0
1000,33.333,3,2,60.0,0,27,31,0,2
1000,33.333,4,5,47.0,1,45,2,0,0
1001,33.367,1,0,108.0,0,84,17,0,7
1001,33.367,2,1,30.0,0,22,8,0,0
1001,33.367,3,2,60.0,0,27,31,0,2
1001,33.367,4,4,47.0,0,45,2,0,0
1002,33.4,1,0,108.0,0,84,17,0,7
1002,33.4,2,1,30.0,0,22,8,0,0
1002,33.4,3,1,60.0,0,27,31,0,2
1002,33.4,4,4,47.0,0,45,2,0,0
1003,33.433,1,1,109.0,1,85,17,0,7
1003,33.433,2,1,30.0,0,22,8,0,0
1003,33.433,3,1,60.0,0,27,31,0,2
1003,33.433,4,4,47.0,0,45,2,0,0
1004,33.467,1,1,109.0,0,85,17,0,7
1004,33.467,2,1,30.0,0,22,8,0,0
1004,33.467,3,1,60.0,0,27,31,0,2
1004,33.467,4,4,47.0,0,45,2,0,0
1005,33.5,1,0,109.0,0,85,17,0,7
1005,33.5,2,1,30.0,0,22,8,0,0
1005,33.5,3,1,60.0,0,27,31,0,2
1005,33.5,4,4,47.0,0,45,2,0,0
1006,33.533,1,0,109.0,0,85,17,0,7
1006,33.533,2,1,30.0,0,22,8,0,0
1006,33.533,3,2,60.0,0,27,31,0,2
1006,33.533,4,4,47.0,0,45,2,0,0
1007,33.567,1,0,109.0,0,85,17,0,7
1007,33.567,2,1,30.0,0,22,8,0,0
1007,33.567,3,2,60.0,0,27,31,0,2
1007,33.567,4,4,47.0,0,45,2,0,0
1008,33.6,1,0,109.0,0,85,17,0,7
1008,33.6,2,1,30.0,0,22,8,0,0
1008,33.6,3,2,60.0,0,27,31,0,2
1008,33.6,4,3,47.0,0,45,2,0,0
1009,33.633,1,0,109.0,0,85,17,0,7
1009,33.633,2,1,30.0,0,22,8,0,0
1009,33.633,3,2,60.0,0,27,31,0,2
1009,33.633,4,3,47.0,0,45,2,0,0
1010,33.667,1,1,110.0,1,85,18,0,7
1010,33.667,2,1,30.0,0,22,8,0,0
1010,33.667,3,2,60.0,0,27,31,0,2
1010,33.667,4,2,47.0,0,45,2,0,0
1011,33.7,1,1,110.0,0,85,18,0,7
1011,33.7,2,1,30.0,0,22,8,0,0
1011,33.7,3,2,60.0,0,27,31,0,2
1011,33.7,4,2,47.0,0,45,2,0,0
1012,33.733,1,1,110.0,0,85,18,0,7
1012,33.733,2,1,30.0,0,22,8,0,0
1012,33.733,3,2,60.0,0,27,31,0,2
1012,33.733,4,2,47.0,0,45,2,0,0
1013,33.767,1,1,110.0,0,85,18,0,7
1013,33.767,2,1,30.0,0,22,8,0,0
1013,33.767,3,2,60.0,0,27,31,0,2
1013,33.767,4,3,47.0,0,45,2,0,0
1014,33.8,1,1,110.0,0,85,18,0,7
1014,33.8,2,1,30.0,0,22,8,0,0
1014,33.8,3,2,60.0,0,27,31,0,2
1014,33.8,4,3,47.0,0,45,2,0,0
1015,33.833,1,1,110.0,0,85,18,0,7
1015,33.833,2,1,30.0,0,22,8,0,0
1015,33.833,3,2,60.0,0,27,31,0,2
1015,33.833,4,3,47.0,0,45,2,0,0
1016,33.867,1,1,110.0,0,85,18,0,7
1016,33.867,2,1,30.0,0,22,8,0,0
1016,33.867,3,2,60.0,0,27,31,0,2
1016,33.867,4,3,47.0,0,45,2,0,0
1017,33.9,1,1,110.0,0,85,18,0,7
1017,33.9,2,1,30.0,0,22,8,0,0
1017,33.9,3,2,60.0,0,27,31,0,2
1017,33.9,4,2,47.0,0,45,2,0,0
1018,33.933,1,1,110.0,0,85,18,0,7
1018,33.933,2,1,30.0,0,22,8,0,0
1018,33.933,3,2,60.0,0,27,31,0,2
1018,33.933,4,2,47.0,0,45,2,0,0
1019,33.967,1,1,110.0,0,85,18,0,7
1019,33.967,2,1,30.0,0,22,8,0,0
1019,33.967,3,2,60.0,0,27,31,0,2
1019,33.967,4,2,47.0,0,45,2,0,0
1020,34.0,1,1,110.0,0,85,18,0,7
1020,34.0,2,1,30.0,0,22,8,0,0
1020,34.0,3,2,60.0,0,27,31,0,2
1020,34.0,4,2,47.0,0,45,2,0,0
1021,34.033,1,2,111.0,1,86,18,0,7
1021,34.033,2,1,30.0,0,22,8,0,0
1021,34.033,3,2,60.0,0,27,31,0,2
1021,34.033,4,2,47.0,0,45,2,0,0
1022,34.067,1,2,111.0,0,86,18,0,7
1022,34.067,2,1,30.0,0,22,8,0,0
1022,34.067,3,2,60.0,0,27,31,0,2
1022,34.067,4,2,47.0,0,45,2,0,0
1023,34.1,1,2,111.0,0,86,18,0,7
1023,34.1,2,1,30.0,0,22,8,0,0
1023,34.1,3,2,60.0,0,27,31,0,2
1023,34.1,4,2,47.0,0,45,2,0,0
1024,34.133,1,2,111.0,0,86,18,0,7
1024,34.133,2,1,30.0,0,22,8,0,0
1024,34.133,3,1,60.0,0,27,31,0,2
1024,34.133,4,2,47.0,0,45,2,0,0
1025,34.167,1,2,111.0,0,86,18,0,7
1025,34.167,2,1,30.0,0,22,8,0,0
1025,34.167,3,1,60.0,0,27,31,0,2
1025,34.167,4,2,47.0,0,45,2,0,0
1026,34.2,1,1,111.0,0,86,18,0,7
1026,34.2,2,1,30.0,0,22,8,0,0
1026,34.2,3,1,60.0,0,27,31,0,2
1026,34.2,4,2,47.0,0,45,2,0,0
1027,34.233,1,1,111.0,0,86,18,0,7
1027,34.233,2,1,30.0,0,22,8,0,0
1027,34.233,3,1,60.0,0,27,31,0,2
1027,34.233,4,2,47.0,0,45,2,0,0
1028,34.267,1,1,111.0,0,86,18,0,7
1028,34.267,2,1,30.0,0,22,8,0,0
1028,34.267,3,1,60.0,0,27,31,0,2
1028,34.267,4,2,47.0,0,45,2,0,0
1029,34.3,1,1,111.0,0,86,18,0,7
1029,34.3,2,1,30.0,0,22,8,0,0
1029,34.3,3,1,60.0,0,27,31,0,2
1029,34.3,4,2,47.0,0,45,2,0,0
1030,34.333,1,1,111.0,0,86,18,0,7
1030,34.333,2,1,30.0,0,22,8,0,0
1030,34.333,3,1,60.0,0,27,31,0,2
1030,34.333,4,2,47.0,0,45,2,0,0
1031,34.367,1,1,111.0,0,86,18,0,7
1031,34.367,2,1,30.0,0,22,8,0,0
1031,34.367,3,1,60.0,0,27,31,0,2
1031,34.367,4,2,47.0,0,45,2,0,0
1032,34.4,1,1,111.0,0,86,18,0,7
1032,34.4,2,1,30.0,0,22,8,0,0
1032,34.4,3,1,60.0,0,27,31,0,2
1032,34.4,4,2,47.0,0,45,2,0,0
1033,34.433,1,1,111.0,0,86,18,0,7
1033,34.433,2,1,30.0,0,22,8,0,0
1033,34.433,3,1,60.0,0,27,31,0,2
1033,34.433,4,2,47.0,0,45,2,0,0
1034,34.467,1,1,111.0,0,86,18,0,7
1034,34.467,2,1,30.0,0,22,8,0,0
1034,34.467,3,1,60.0,0,27,31,0,2
1034,34.467,4,2,47.0,0,45,2,0,0
1035,34.5,1,1,111.0,0,86,18,0,7
1035,34.5,2,1,30.0,0,22,8,0,0
1035,34.5,3,1,60.0,0,27,31,0,2
1035,34.5,4,2,47.0,0,45,2,0,0
1036,34.533,1,1,111.0,0,86,18,0,7
1036,34.533,2,1,30.0,0,22,8,0,0
1036,34.533,3,1,60.0,0,27,31,0,2
1036,34.533,4,2,47.0,0,45,2,0,0
1037,34.567,1,2,112.0,1,86,19,0,7
1037,34.567,2,1,30.0,0,22,8,0,0
1037,34.567,3,2,61.0,1,27,32,0,2
1037,34.567,4,2,47.0,0,45,2,0,0
1038,34.6,1,2,112.0,0,86,19,0,7
1038,34.6,2,1,30.0,0,22,8,0,0
1038,34.6,3,2,61.0,0,27,32,0,2
1038,34.6,4,2,47.0,0,45,2,0,0
1039,34.633,1,2,112.0,0,86,19,0,7
1039,34.633,2,1,30.0,0,22,8,0,0
1039,34.633,3,2,61.0,0,27,32,0,2
1039,34.633,4,3,48.0,1,46,2,0,0
1040,34.667,1,2,112.0,0,86,19,0,7
1040,34.667,2,1,30.0,0,22,8,0,0
1040,34.667,3,2,61.0,0,27,32,0,2
1040,34.667,4,3,48.0,0,46,2,0,0
1041,34.7,1,2,112.0,0,86,19,0,7
1041,34.7,2,1,30.0,0,22,8,0,0
1041,34.7,3,2,61.0,0,27,32,0,2
1041,34.7,4,3,48.0,0,46,2,0,0
1042,34.733,1,2,112.0,0,86,19,0,7
1042,34.733,2,1,30.0,0,22,8,0,0
1042,34.733,3,3,61.0,0,27,32,0,2
1042,34.733,4,3,48.0,0,46,2,0,0
1043,34.767,1,2,112.0,0,86,19,0,7
1043,34.767,2,1,30.0,0,22,8,0,0
1043,34.767,3,3,61.0,0,27,32,0,2
1043,34.767,4,3,48.0,0,46,2,0,0
1044,34.8,1,2,112.0,0,86,19,0,7
1044,34.8,2,1,30.0,0,22,8,0,0
1044,34.8,3,3,61.0,0,27,32,0,2
1044,34.8,4,3,48.0,0,46,2,0,0
1045,34.833,1,2,112.0,0,86,19,0,7
1045,34.833,2,1,30.0,0,22,8,0,0
1045,34.833,3,3,61.0,0,27,32,0,2
1045,34.833,4,3,48.0,0,46,2,0,0
1046,34.867,1,2,112.0,0,86,19,0,7
1046,34.867,2,1,30.0,0,22,8,0,0
1046,34.867,3,2,61.0,0,27,32,0,2
1046,34.867,4,3,48.0,0,46,2,0,0
1047,34.9,1,2,112.0,0,86,19,0,7
1047,34.9,2,1,30.0,0,22,8,0,0
1047,34.9,3,1,61.0,0,27,32,0,2
1047,34.9,4,3,48.0,0,46,2,0,0
1048,34.933,1,2,112.0,0,86,19,0,7
1048,34.933,2,1,30.0,0,22,8,0,0
1048,34.933,3,2,61.0,0,27,32,0,2
1048,34.933,4,2,48.0,0,46,2,0,0
1049,34.967,1,2,112.0,0,86,19,0,7
